decade,century,trials,deaths,country,lon,lat,record.source
1610,1600,21,10,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1610,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1610,1600,2,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1610,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1610,1600,3,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1610,1600,3,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1610,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,2,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,6,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1620,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,17,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1630,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,16,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,40,20,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,58,58,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,9,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,7,7,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,3,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,10,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,30,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1640,1600,30,15,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,3,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,8,6,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,8,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1650,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,5,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,12,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,3,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1660,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,3,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,3,2,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,29,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,1,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1670,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,14,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1680,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,3,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1690,1600,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,2,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1700,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1710,1700,1,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1710,1700,4,3,United Kingdom,-3.2765753,54.7023545,Notestein (1968)
1560,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1570,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1570,1500,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1570,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1570,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1580,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1580,1500,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1590,1500,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1590,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1590,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1590,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1600,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1600,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1600,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1620,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1620,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1620,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1630,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1630,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1640,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1640,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1640,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1650,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1660,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1660,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1660,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1670,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1670,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1670,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1670,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1700,1700,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1710,1700,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1720,1700,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1750,1700,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1590,1500,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1610,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1620,1600,1,3,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1670,1600,1,1,Germany,10.4478313,51.1638175,Schraut and Beutter (1988)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1700,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1710,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1680,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1680,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1710,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1680,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1680,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1710,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1710,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1710,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1640,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1640,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1700,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1640,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1650,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1710,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1640,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1640,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1640,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1660,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1690,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1700,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1700,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1700,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1720,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1730,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1740,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1750,1700,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
1670,1600,1,3,Sweden,14.5208584,59.6749712,Sörlin (1999)
