,fromPlaylist,trackName,trackPopularity,trackNumber,isExplicit,artistID,artistName,artistPop,artistGenre,albumName,albumID,albumType,releaseDate,album_nTracks,albumCover,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
40,Who's That Girl,I Need A Man,8,1,False,0Xkd9GsWwOYETVF0kPXZIG,Amanda Lear,42,hi-nrg,Queen Of China-Town,5K34ZG7ZMMCpM993iVlGxM,album,1998,16,https://i.scdn.co/image/ab67616d0000b2733a98053e9e2c194489f5d6ec,0.695,0.812,4,-9.339,1,0.0425,0.153,0.431,0.123,0.852,134.246,audio_features,0nVAvM7uGFlFG1ntDXLtkj,spotify:track:0nVAvM7uGFlFG1ntDXLtkj,https://api.spotify.com/v1/tracks/0nVAvM7uGFlFG1ntDXLtkj,https://api.spotify.com/v1/audio-analysis/0nVAvM7uGFlFG1ntDXLtkj,221333,4
41,Who's That Girl,"Fabulous Lover, Love Me",18,1,False,0Xkd9GsWwOYETVF0kPXZIG,Amanda Lear,42,hi-nrg,Follow Me,3mvByiVMFsX75gbsxTdxLj,album,2000,18,https://i.scdn.co/image/ab67616d0000b273d801b564452b61ad85a8b71a,0.683,0.883,0,-5.692,1,0.0544,0.201,0.0,0.403,0.752,123.72,audio_features,6kshplkAgq606yJrjJn9hf,spotify:track:6kshplkAgq606yJrjJn9hf,https://api.spotify.com/v1/tracks/6kshplkAgq606yJrjJn9hf,https://api.spotify.com/v1/audio-analysis/6kshplkAgq606yJrjJn9hf,241973,4
42,Who's That Girl,Taking Chances,0,1,False,2wJ4vsxWd7df7dRU4KcoDe,Sharon Van Etten,56,art pop,Are We There,0F1pMhF8Vy74nKkQeLBfrd,album,2014,11,https://i.scdn.co/image/ab67616d0000b273a4d8939bb810d1527d14398d,0.526,0.462,7,-7.722,0,0.0262,0.153,0.0139,0.1,0.75,171.906,audio_features,1zqFc9MSJQhFmhCe7xyT5D,spotify:track:1zqFc9MSJQhFmhCe7xyT5D,https://api.spotify.com/v1/tracks/1zqFc9MSJQhFmhCe7xyT5D,https://api.spotify.com/v1/audio-analysis/1zqFc9MSJQhFmhCe7xyT5D,230453,4
43,Who's That Girl,Your Love is Killing Me,0,1,False,2wJ4vsxWd7df7dRU4KcoDe,Sharon Van Etten,56,art pop,Are We There,0F1pMhF8Vy74nKkQeLBfrd,album,2014,11,https://i.scdn.co/image/ab67616d0000b273a4d8939bb810d1527d14398d,0.396,0.714,2,-6.271,1,0.0379,0.553,0.372,0.11,0.116,121.122,audio_features,2S1IUGeYOV3JPSoaheqIo9,spotify:track:2S1IUGeYOV3JPSoaheqIo9,https://api.spotify.com/v1/tracks/2S1IUGeYOV3JPSoaheqIo9,https://api.spotify.com/v1/audio-analysis/2S1IUGeYOV3JPSoaheqIo9,378187,4
44,Who's That Girl,Our Love,0,1,False,2wJ4vsxWd7df7dRU4KcoDe,Sharon Van Etten,56,art pop,Are We There,0F1pMhF8Vy74nKkQeLBfrd,album,2014,11,https://i.scdn.co/image/ab67616d0000b273a4d8939bb810d1527d14398d,0.578,0.513,1,-9.868,0,0.0301,0.134,0.688,0.106,0.398,162.015,audio_features,4ouHnqx22lzTZHr2hEt5aH,spotify:track:4ouHnqx22lzTZHr2hEt5aH,https://api.spotify.com/v1/tracks/4ouHnqx22lzTZHr2hEt5aH,https://api.spotify.com/v1/audio-analysis/4ouHnqx22lzTZHr2hEt5aH,232760,4
45,Who's That Girl,Every Time the Sun Comes Up,0,1,False,2wJ4vsxWd7df7dRU4KcoDe,Sharon Van Etten,56,art pop,Are We There,0F1pMhF8Vy74nKkQeLBfrd,album,2014,11,https://i.scdn.co/image/ab67616d0000b273a4d8939bb810d1527d14398d,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41e-06,0.197,0.301,99.765,audio_features,38ydcsbayM4oX21Hhu84DT,spotify:track:38ydcsbayM4oX21Hhu84DT,https://api.spotify.com/v1/tracks/38ydcsbayM4oX21Hhu84DT,https://api.spotify.com/v1/audio-analysis/38ydcsbayM4oX21Hhu84DT,262520,4
46,Who's That Girl,On,0,1,False,5eitAUlYmlha3LLWg7aBn5,Kelly Lee Owens,44,art pop,Inner Song,3DzlkHEQtb0ABoxze4Zxi7,album,2020,10,https://i.scdn.co/image/ab67616d0000b273b77946b57299698e3ef1a6ee,0.692,0.403,7,-12.829,1,0.0415,0.042,0.721,0.07,0.37,130.988,audio_features,4MaBP3PW8tLbvhY1UkA1fS,spotify:track:4MaBP3PW8tLbvhY1UkA1fS,https://api.spotify.com/v1/tracks/4MaBP3PW8tLbvhY1UkA1fS,https://api.spotify.com/v1/audio-analysis/4MaBP3PW8tLbvhY1UkA1fS,357240,4
47,Who's That Girl,Night,0,1,False,5eitAUlYmlha3LLWg7aBn5,Kelly Lee Owens,44,art pop,Inner Song,3DzlkHEQtb0ABoxze4Zxi7,album,2020,10,https://i.scdn.co/image/ab67616d0000b273b77946b57299698e3ef1a6ee,0.781,0.593,7,-13.017,1,0.0414,0.0684,0.912,0.105,0.0784,127.004,audio_features,78VsADFpDBlYmedBgISJ2R,spotify:track:78VsADFpDBlYmedBgISJ2R,https://api.spotify.com/v1/tracks/78VsADFpDBlYmedBgISJ2R,https://api.spotify.com/v1/audio-analysis/78VsADFpDBlYmedBgISJ2R,310467,4
48,Who's That Girl,Corner Of My Sky ft. John Cale,0,1,False,5eitAUlYmlha3LLWg7aBn5,Kelly Lee Owens,44,art pop,Inner Song,3DzlkHEQtb0ABoxze4Zxi7,album,2020,10,https://i.scdn.co/image/ab67616d0000b273b77946b57299698e3ef1a6ee,0.66,0.227,9,-15.274,1,0.0326,0.567,0.839,0.109,0.332,130.007,audio_features,0xYujBwnU2RvpIrYJyQzLX,spotify:track:0xYujBwnU2RvpIrYJyQzLX,https://api.spotify.com/v1/tracks/0xYujBwnU2RvpIrYJyQzLX,https://api.spotify.com/v1/audio-analysis/0xYujBwnU2RvpIrYJyQzLX,447453,4
49,Who's That Girl,L.I.N.E.,0,1,False,5eitAUlYmlha3LLWg7aBn5,Kelly Lee Owens,44,art pop,Inner Song,3DzlkHEQtb0ABoxze4Zxi7,album,2020,10,https://i.scdn.co/image/ab67616d0000b273b77946b57299698e3ef1a6ee,0.468,0.417,11,-12.776,0,0.0355,0.472,0.844,0.299,0.173,167.942,audio_features,0UDh7lsDQ0iomVC9RGfIai,spotify:track:0UDh7lsDQ0iomVC9RGfIai,https://api.spotify.com/v1/tracks/0UDh7lsDQ0iomVC9RGfIai,https://api.spotify.com/v1/audio-analysis/0UDh7lsDQ0iomVC9RGfIai,227813,4
50,Who's That Girl,Good Instead of Bad,5,1,False,1GSLjV7vq6pSsNAEFwWSbn,Dana Gavanski,26,art pop,Yesterday Is Gone,4xjSQG09Hl4wIM2o3qIHwf,album,2020,10,https://i.scdn.co/image/ab67616d0000b273a1ef523e2bc95f57a9ba9cca,0.685,0.379,11,-10.214,1,0.0299,0.627,0.00417,0.125,0.29,114.493,audio_features,44Tx1H7UNA4bGh9oLATp65,spotify:track:44Tx1H7UNA4bGh9oLATp65,https://api.spotify.com/v1/tracks/44Tx1H7UNA4bGh9oLATp65,https://api.spotify.com/v1/audio-analysis/44Tx1H7UNA4bGh9oLATp65,230884,4
51,Who's That Girl,Catch,13,1,False,1GSLjV7vq6pSsNAEFwWSbn,Dana Gavanski,26,art pop,Yesterday Is Gone,4xjSQG09Hl4wIM2o3qIHwf,album,2020,10,https://i.scdn.co/image/ab67616d0000b273a1ef523e2bc95f57a9ba9cca,0.69,0.346,1,-9.431,0,0.0343,0.501,0.0134,0.119,0.236,133.553,audio_features,7odkkGbxVvZUjh8PUdsovt,spotify:track:7odkkGbxVvZUjh8PUdsovt,https://api.spotify.com/v1/tracks/7odkkGbxVvZUjh8PUdsovt,https://api.spotify.com/v1/audio-analysis/7odkkGbxVvZUjh8PUdsovt,236672,4
52,Who's That Girl,One By One,17,1,False,1GSLjV7vq6pSsNAEFwWSbn,Dana Gavanski,26,art pop,Yesterday Is Gone,4xjSQG09Hl4wIM2o3qIHwf,album,2020,10,https://i.scdn.co/image/ab67616d0000b273a1ef523e2bc95f57a9ba9cca,0.746,0.399,0,-10.629,0,0.0277,0.498,0.000309,0.128,0.306,96.962,audio_features,1f9PKxka3NQCwMfF0un6b0,spotify:track:1f9PKxka3NQCwMfF0un6b0,https://api.spotify.com/v1/tracks/1f9PKxka3NQCwMfF0un6b0,https://api.spotify.com/v1/audio-analysis/1f9PKxka3NQCwMfF0un6b0,208512,4
53,Who's That Girl,I Know The End,0,1,False,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,80,indie pop,Punisher,2xECuqnvvmVktV7UO8Dd3s,album,2020,11,https://i.scdn.co/image/ab67616d0000b2733040ca980277cf1445934add,0.328,0.32,1,-10.282,1,0.035,0.324,0.019,0.234,0.259,111.453,audio_features,3cr3oAP4bQFNjZBV7ElKaB,spotify:track:3cr3oAP4bQFNjZBV7ElKaB,https://api.spotify.com/v1/tracks/3cr3oAP4bQFNjZBV7ElKaB,https://api.spotify.com/v1/audio-analysis/3cr3oAP4bQFNjZBV7ElKaB,344693,4
54,Who's That Girl,Kyoto,0,1,False,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,80,indie pop,Punisher,2xECuqnvvmVktV7UO8Dd3s,album,2020,11,https://i.scdn.co/image/ab67616d0000b2733040ca980277cf1445934add,0.599,0.742,11,-6.886,1,0.0419,0.0488,0.32,0.0916,0.493,131.014,audio_features,49UDOG8DoBajXTJSTqfRMg,spotify:track:49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/tracks/49UDOG8DoBajXTJSTqfRMg,https://api.spotify.com/v1/audio-analysis/49UDOG8DoBajXTJSTqfRMg,184524,4
55,Who's That Girl,Garden Song,0,1,False,1r1uxoy19fzMxunt3ONAkG,Phoebe Bridgers,80,indie pop,Punisher,2xECuqnvvmVktV7UO8Dd3s,album,2020,11,https://i.scdn.co/image/ab67616d0000b2733040ca980277cf1445934add,0.528,0.273,0,-16.623,1,0.132,0.864,0.00617,0.111,0.158,98.311,audio_features,5uQRmdIqyMmKPWJcot4UmV,spotify:track:5uQRmdIqyMmKPWJcot4UmV,https://api.spotify.com/v1/tracks/5uQRmdIqyMmKPWJcot4UmV,https://api.spotify.com/v1/audio-analysis/5uQRmdIqyMmKPWJcot4UmV,219682,4
56,Who's That Girl,Home,0,1,False,14YzutUdMwS9yTnI0IFBaD,Hania Rani,58,compositional ambient,Home,0lCjdc69ig4VmMzExMcCmA,album,2020,13,https://i.scdn.co/image/ab67616d0000b27358eb0a2d81f431a30d791477,0.369,0.32,2,-17.437,0,0.0515,0.898,0.778,0.111,0.0637,131.958,audio_features,7KM09yH8KJ9tuxyDSRlnBt,spotify:track:7KM09yH8KJ9tuxyDSRlnBt,https://api.spotify.com/v1/tracks/7KM09yH8KJ9tuxyDSRlnBt,https://api.spotify.com/v1/audio-analysis/7KM09yH8KJ9tuxyDSRlnBt,289207,4
57,Who's That Girl,Nest,0,1,False,14YzutUdMwS9yTnI0IFBaD,Hania Rani,58,compositional ambient,Home,0lCjdc69ig4VmMzExMcCmA,album,2020,13,https://i.scdn.co/image/ab67616d0000b27358eb0a2d81f431a30d791477,0.353,0.0801,0,-24.336,0,0.0404,0.973,0.89,0.0934,0.108,112.756,audio_features,0QghgWumlO1KyKPf4lhjjH,spotify:track:0QghgWumlO1KyKPf4lhjjH,https://api.spotify.com/v1/tracks/0QghgWumlO1KyKPf4lhjjH,https://api.spotify.com/v1/audio-analysis/0QghgWumlO1KyKPf4lhjjH,260318,4
58,Who's That Girl,Lamp Lady,37,1,False,5MraexJKZDrQYzS98kNwie,Sevdaliza,50,alternative r&b,Shabrang,54tTC9UQtLnu5Wldhlnstr,album,2020,15,https://i.scdn.co/image/ab67616d0000b2732142c120bedc0c32cceb497e,0.67,0.655,4,-6.458,0,0.0625,0.17,6.49e-05,0.14,0.0973,141.959,audio_features,6AAAbAdmZYVCIGDk3gCqmK,spotify:track:6AAAbAdmZYVCIGDk3gCqmK,https://api.spotify.com/v1/tracks/6AAAbAdmZYVCIGDk3gCqmK,https://api.spotify.com/v1/audio-analysis/6AAAbAdmZYVCIGDk3gCqmK,211268,4
59,Who's That Girl,Habibi,34,1,False,5MraexJKZDrQYzS98kNwie,Sevdaliza,50,alternative r&b,Shabrang,54tTC9UQtLnu5Wldhlnstr,album,2020,15,https://i.scdn.co/image/ab67616d0000b2732142c120bedc0c32cceb497e,0.244,0.342,5,-10.736,0,0.0502,0.424,0.000125,0.128,0.0469,78.055,audio_features,4jOcNZuddLrH3maJr9TGtJ,spotify:track:4jOcNZuddLrH3maJr9TGtJ,https://api.spotify.com/v1/tracks/4jOcNZuddLrH3maJr9TGtJ,https://api.spotify.com/v1/audio-analysis/4jOcNZuddLrH3maJr9TGtJ,278020,3
60,Who's That Girl,Joanna,40,1,False,5MraexJKZDrQYzS98kNwie,Sevdaliza,50,alternative r&b,Shabrang,54tTC9UQtLnu5Wldhlnstr,album,2020,15,https://i.scdn.co/image/ab67616d0000b2732142c120bedc0c32cceb497e,0.429,0.376,10,-8.555,0,0.0321,0.299,0.000428,0.101,0.105,93.113,audio_features,2ha4BPH5sQk58g5XdE7343,spotify:track:2ha4BPH5sQk58g5XdE7343,https://api.spotify.com/v1/tracks/2ha4BPH5sQk58g5XdE7343,https://api.spotify.com/v1/audio-analysis/2ha4BPH5sQk58g5XdE7343,260645,4
61,Who's That Girl,Serpent,0,1,False,5ptfrHC6idq4KnsXBk5tup,Tenci,25,,My Heart Is An Open Field,1XJMmPYcTYg19hBGNZp0V1,album,2020,9,https://i.scdn.co/image/ab67616d0000b2737276aee25ba984f921212d41,0.227,0.373,2,-13.904,1,0.0347,0.602,0.818,0.0732,0.142,171.62,audio_features,3JhTxHuoDSeZc9Kan24Vwo,spotify:track:3JhTxHuoDSeZc9Kan24Vwo,https://api.spotify.com/v1/tracks/3JhTxHuoDSeZc9Kan24Vwo,https://api.spotify.com/v1/audio-analysis/3JhTxHuoDSeZc9Kan24Vwo,312000,3
62,Who's That Girl,Joy,0,1,False,5ptfrHC6idq4KnsXBk5tup,Tenci,25,,My Heart Is An Open Field,1XJMmPYcTYg19hBGNZp0V1,album,2020,9,https://i.scdn.co/image/ab67616d0000b2737276aee25ba984f921212d41,0.308,0.318,2,-12.434,1,0.0425,0.89,0.0154,0.117,0.0673,196.904,audio_features,35Fv5bmCfIyPsuMLQZryf2,spotify:track:35Fv5bmCfIyPsuMLQZryf2,https://api.spotify.com/v1/tracks/35Fv5bmCfIyPsuMLQZryf2,https://api.spotify.com/v1/audio-analysis/35Fv5bmCfIyPsuMLQZryf2,252610,3
63,Who's That Girl,Joy 2,0,1,False,5ptfrHC6idq4KnsXBk5tup,Tenci,25,,My Heart Is An Open Field,1XJMmPYcTYg19hBGNZp0V1,album,2020,9,https://i.scdn.co/image/ab67616d0000b2737276aee25ba984f921212d41,0.422,0.311,2,-11.324,1,0.0372,0.939,0.0245,0.111,0.118,117.718,audio_features,2BgbL846XAAXqMvtBEgxC4,spotify:track:2BgbL846XAAXqMvtBEgxC4,https://api.spotify.com/v1/tracks/2BgbL846XAAXqMvtBEgxC4,https://api.spotify.com/v1/audio-analysis/2BgbL846XAAXqMvtBEgxC4,301296,4
64,Who's That Girl,No Pude,25,1,False,1IdkKQ9CM1i0wygfxYV4Z3,Lido Pimienta,42,canadian latin,Miss Colombia,6H6MZ54B5FLBLXXxWGEl7y,album,2020,11,https://i.scdn.co/image/ab67616d0000b273802fedd4354077a836e6a3e2,0.612,0.399,0,-8.977,0,0.099,0.251,0.0352,0.0936,0.38,180.011,audio_features,3H403xf4DTtiyQdCNqjPp4,spotify:track:3H403xf4DTtiyQdCNqjPp4,https://api.spotify.com/v1/tracks/3H403xf4DTtiyQdCNqjPp4,https://api.spotify.com/v1/audio-analysis/3H403xf4DTtiyQdCNqjPp4,228849,4
65,Who's That Girl,Nada,46,1,False,1IdkKQ9CM1i0wygfxYV4Z3,Lido Pimienta,42,canadian latin,Miss Colombia,6H6MZ54B5FLBLXXxWGEl7y,album,2020,11,https://i.scdn.co/image/ab67616d0000b273802fedd4354077a836e6a3e2,0.383,0.617,1,-8.431,0,0.0464,0.672,0.0286,0.112,0.641,78.207,audio_features,5ihtr3hVJJ7GWgagDiyf1i,spotify:track:5ihtr3hVJJ7GWgagDiyf1i,https://api.spotify.com/v1/tracks/5ihtr3hVJJ7GWgagDiyf1i,https://api.spotify.com/v1/audio-analysis/5ihtr3hVJJ7GWgagDiyf1i,298809,4
66,Who's That Girl,Eso Que Tu Haces,41,1,False,1IdkKQ9CM1i0wygfxYV4Z3,Lido Pimienta,42,canadian latin,Miss Colombia,6H6MZ54B5FLBLXXxWGEl7y,album,2020,11,https://i.scdn.co/image/ab67616d0000b273802fedd4354077a836e6a3e2,0.472,0.333,7,-8.121,1,0.0274,0.379,0.0075,0.261,0.141,159.986,audio_features,2HiionQ4vRsBnBP8bV18Cm,spotify:track:2HiionQ4vRsBnBP8bV18Cm,https://api.spotify.com/v1/tracks/2HiionQ4vRsBnBP8bV18Cm,https://api.spotify.com/v1/audio-analysis/2HiionQ4vRsBnBP8bV18Cm,273068,4
67,Who's That Girl,dragon eyes,45,1,False,4aKWmkWAKviFlyvHYPTNQY,Adrianne Lenker,55,art pop,songs,2Qt8Z1LB3Fsrf6nhBNsvUJ,album,2020,11,https://i.scdn.co/image/ab67616d0000b2738cd67b130ae06d456b493d1c,0.489,0.204,9,-17.264,1,0.0427,0.697,9.35e-05,0.123,0.508,166.842,audio_features,2u0vK4Gf1IaEdcI7MtRWP5,spotify:track:2u0vK4Gf1IaEdcI7MtRWP5,https://api.spotify.com/v1/tracks/2u0vK4Gf1IaEdcI7MtRWP5,https://api.spotify.com/v1/audio-analysis/2u0vK4Gf1IaEdcI7MtRWP5,206434,4
68,Who's That Girl,anything,62,1,False,4aKWmkWAKviFlyvHYPTNQY,Adrianne Lenker,55,art pop,songs,2Qt8Z1LB3Fsrf6nhBNsvUJ,album,2020,11,https://i.scdn.co/image/ab67616d0000b2738cd67b130ae06d456b493d1c,0.388,0.291,3,-12.952,1,0.0421,0.774,1.93e-05,0.0874,0.51,83.943,audio_features,4PwWESSlTwzvw9B7bmtTLS,spotify:track:4PwWESSlTwzvw9B7bmtTLS,https://api.spotify.com/v1/tracks/4PwWESSlTwzvw9B7bmtTLS,https://api.spotify.com/v1/audio-analysis/4PwWESSlTwzvw9B7bmtTLS,202047,4
69,Who's That Girl,two reverse,48,1,False,4aKWmkWAKviFlyvHYPTNQY,Adrianne Lenker,55,art pop,songs,2Qt8Z1LB3Fsrf6nhBNsvUJ,album,2020,11,https://i.scdn.co/image/ab67616d0000b2738cd67b130ae06d456b493d1c,0.454,0.186,1,-15.401,1,0.0373,0.965,0.00665,0.141,0.412,142.732,audio_features,4GHHloVSspowQJMBsJ6r37,spotify:track:4GHHloVSspowQJMBsJ6r37,https://api.spotify.com/v1/tracks/4GHHloVSspowQJMBsJ6r37,https://api.spotify.com/v1/audio-analysis/4GHHloVSspowQJMBsJ6r37,213323,4
70,Who's That Girl,Part of It,0,1,False,2K5c4N7j15hUwrvv0ejlvV,Johanna Warren,29,ambient folk,Chaotic Good,1gcp3y4CG4B9bIULFKPYMl,album,2020,10,https://i.scdn.co/image/ab67616d0000b273249743e1cd53f163f076048b,0.652,0.796,5,-9.564,0,0.0324,0.0991,0.0043,0.361,0.956,103.005,audio_features,7dNG7UkCoWiGUC1I7dubRB,spotify:track:7dNG7UkCoWiGUC1I7dubRB,https://api.spotify.com/v1/tracks/7dNG7UkCoWiGUC1I7dubRB,https://api.spotify.com/v1/audio-analysis/7dNG7UkCoWiGUC1I7dubRB,171033,4
71,Who's That Girl,Bed of Nails,0,1,False,2K5c4N7j15hUwrvv0ejlvV,Johanna Warren,29,ambient folk,Chaotic Good,1gcp3y4CG4B9bIULFKPYMl,album,2020,10,https://i.scdn.co/image/ab67616d0000b273249743e1cd53f163f076048b,0.312,0.292,8,-11.869,1,0.0493,0.647,0.0,0.0997,0.305,145.983,audio_features,7fQudJovImITWqPT5TeI8p,spotify:track:7fQudJovImITWqPT5TeI8p,https://api.spotify.com/v1/tracks/7fQudJovImITWqPT5TeI8p,https://api.spotify.com/v1/audio-analysis/7fQudJovImITWqPT5TeI8p,268229,4
72,Who's That Girl,Only the Truth,0,1,False,2K5c4N7j15hUwrvv0ejlvV,Johanna Warren,29,ambient folk,Chaotic Good,1gcp3y4CG4B9bIULFKPYMl,album,2020,10,https://i.scdn.co/image/ab67616d0000b273249743e1cd53f163f076048b,0.35,0.151,0,-15.069,1,0.036,0.872,0.0,0.127,0.198,138.249,audio_features,6ZmMAIsooJWEmBj1Ht0fpC,spotify:track:6ZmMAIsooJWEmBj1Ht0fpC,https://api.spotify.com/v1/tracks/6ZmMAIsooJWEmBj1Ht0fpC,https://api.spotify.com/v1/audio-analysis/6ZmMAIsooJWEmBj1Ht0fpC,298073,4
73,Who's That Girl,Twisted,0,1,False,2K5c4N7j15hUwrvv0ejlvV,Johanna Warren,29,ambient folk,Chaotic Good,1gcp3y4CG4B9bIULFKPYMl,album,2020,10,https://i.scdn.co/image/ab67616d0000b273249743e1cd53f163f076048b,0.589,0.351,11,-8.94,0,0.0248,0.175,0.0,0.0901,0.216,74.577,audio_features,3ew5Py8P28GBIcVGKCtO9J,spotify:track:3ew5Py8P28GBIcVGKCtO9J,https://api.spotify.com/v1/tracks/3ew5Py8P28GBIcVGKCtO9J,https://api.spotify.com/v1/audio-analysis/3ew5Py8P28GBIcVGKCtO9J,218715,4
74,Who's That Girl,Rose Potion,0,1,False,2K5c4N7j15hUwrvv0ejlvV,Johanna Warren,29,ambient folk,Chaotic Good,1gcp3y4CG4B9bIULFKPYMl,album,2020,10,https://i.scdn.co/image/ab67616d0000b273249743e1cd53f163f076048b,0.437,0.261,4,-11.995,1,0.0336,0.879,0.0,0.108,0.171,133.334,audio_features,6gF1TppOHonhQxzvyDkqUo,spotify:track:6gF1TppOHonhQxzvyDkqUo,https://api.spotify.com/v1/tracks/6gF1TppOHonhQxzvyDkqUo,https://api.spotify.com/v1/audio-analysis/6gF1TppOHonhQxzvyDkqUo,255387,4
75,Who's That Girl,Gracious Day,0,1,False,3lrDYjsghBMfUTiLziD9q9,TORRES,30,art pop,Silver Tongue,3P3pxVpH2T7EvDk79QM7lt,album,2020,9,https://i.scdn.co/image/ab67616d0000b27347e5acd59d080525528debdc,0.545,0.282,0,-11.382,1,0.0364,0.906,0.0,0.0866,0.29,136.202,audio_features,4glgdhY817mKveJtzy0xq5,spotify:track:4glgdhY817mKveJtzy0xq5,https://api.spotify.com/v1/tracks/4glgdhY817mKveJtzy0xq5,https://api.spotify.com/v1/audio-analysis/4glgdhY817mKveJtzy0xq5,154261,4
76,Who's That Girl,Dressing America,0,1,False,3lrDYjsghBMfUTiLziD9q9,TORRES,30,art pop,Silver Tongue,3P3pxVpH2T7EvDk79QM7lt,album,2020,9,https://i.scdn.co/image/ab67616d0000b27347e5acd59d080525528debdc,0.53,0.607,11,-7.286,1,0.0325,0.1,0.00302,0.101,0.307,124.02,audio_features,6tqZBvqDi3vG93pJv4cWho,spotify:track:6tqZBvqDi3vG93pJv4cWho,https://api.spotify.com/v1/tracks/6tqZBvqDi3vG93pJv4cWho,https://api.spotify.com/v1/audio-analysis/6tqZBvqDi3vG93pJv4cWho,239701,4
77,Who's That Girl,Good Scare,0,1,False,3lrDYjsghBMfUTiLziD9q9,TORRES,30,art pop,Silver Tongue,3P3pxVpH2T7EvDk79QM7lt,album,2020,9,https://i.scdn.co/image/ab67616d0000b27347e5acd59d080525528debdc,0.558,0.841,7,-8.874,1,0.038,0.013,0.0202,0.0788,0.514,93.064,audio_features,4OCG15fOyctMAhet7A5Dol,spotify:track:4OCG15fOyctMAhet7A5Dol,https://api.spotify.com/v1/tracks/4OCG15fOyctMAhet7A5Dol,https://api.spotify.com/v1/audio-analysis/4OCG15fOyctMAhet7A5Dol,215695,4
78,Who's That Girl,Records of Your Tenderness,0,1,False,3lrDYjsghBMfUTiLziD9q9,TORRES,30,art pop,Silver Tongue,3P3pxVpH2T7EvDk79QM7lt,album,2020,9,https://i.scdn.co/image/ab67616d0000b27347e5acd59d080525528debdc,0.252,0.672,7,-6.524,0,0.0764,0.313,0.0,0.179,0.407,80.538,audio_features,4Q8IY2RjounAPzkZDjI2Qb,spotify:track:4Q8IY2RjounAPzkZDjI2Qb,https://api.spotify.com/v1/tracks/4Q8IY2RjounAPzkZDjI2Qb,https://api.spotify.com/v1/audio-analysis/4Q8IY2RjounAPzkZDjI2Qb,167643,3
79,Who's That Girl,"Always, Be Together",0,1,False,5t5C8BHZ8ch5p0wvbcWh6P,Thanya Iyer,14,chamber pop,KIND,293y7ywkyFHlRH6QHPIMpp,album,2020,11,https://i.scdn.co/image/ab67616d0000b2733db4336ee5f264cdfde7caa4,0.57,0.557,10,-10.089,0,0.105,0.714,0.849,0.0616,0.699,182.168,audio_features,57lbH42vAxw0iElp6JplU8,spotify:track:57lbH42vAxw0iElp6JplU8,https://api.spotify.com/v1/tracks/57lbH42vAxw0iElp6JplU8,https://api.spotify.com/v1/audio-analysis/57lbH42vAxw0iElp6JplU8,252698,3
80,Who's That Girl,I Just Lay Down My Head,0,1,False,5t5C8BHZ8ch5p0wvbcWh6P,Thanya Iyer,14,chamber pop,KIND,293y7ywkyFHlRH6QHPIMpp,album,2020,11,https://i.scdn.co/image/ab67616d0000b2733db4336ee5f264cdfde7caa4,0.485,0.304,11,-12.697,0,0.0444,0.747,0.412,0.107,0.191,137.381,audio_features,3sZqvEvsnDR3ldUXf0SE7c,spotify:track:3sZqvEvsnDR3ldUXf0SE7c,https://api.spotify.com/v1/tracks/3sZqvEvsnDR3ldUXf0SE7c,https://api.spotify.com/v1/audio-analysis/3sZqvEvsnDR3ldUXf0SE7c,252281,4
81,Who's That Girl,"Please Don't Hold Me Hostage for Who I Am, For Who I Was",9,1,False,5t5C8BHZ8ch5p0wvbcWh6P,Thanya Iyer,14,chamber pop,KIND,293y7ywkyFHlRH6QHPIMpp,album,2020,11,https://i.scdn.co/image/ab67616d0000b2733db4336ee5f264cdfde7caa4,0.446,0.47,1,-10.829,0,0.0588,0.795,0.343,0.0917,0.485,147.852,audio_features,0vb8XA1JGvVdZNaIk6OAGL,spotify:track:0vb8XA1JGvVdZNaIk6OAGL,https://api.spotify.com/v1/tracks/0vb8XA1JGvVdZNaIk6OAGL,https://api.spotify.com/v1/audio-analysis/0vb8XA1JGvVdZNaIk6OAGL,248060,4
82,Who's That Girl,Volcano,0,1,False,18ca9d5EU5R1AhVKPR1cm0,Eartheater,49,art pop,Phoenix: Flames Are Dew Upon My Skin,7sc80uUN9dNdVB325D7XZ5,album,2020,13,https://i.scdn.co/image/ab67616d0000b273c0b4e6b66a986f141dc16315,0.272,0.534,11,-11.215,0,0.0402,0.0609,0.0502,0.0676,0.156,141.181,audio_features,4QGfuME7RypaASEUVvnEby,spotify:track:4QGfuME7RypaASEUVvnEby,https://api.spotify.com/v1/tracks/4QGfuME7RypaASEUVvnEby,https://api.spotify.com/v1/audio-analysis/4QGfuME7RypaASEUVvnEby,275127,4
